Task name,Description content,Status,Priority,Hotel name,City,Priority score,Contact phone,Contact website,Subject line,Source file,Email angle,CTA type,Variant ID,Test batch,Reply outcome,Give-first insight,Main observed issue,Email hook,Micro CTA,Proof snippet,Primary email goal
Lead outreach - Melrose Apartments,"Hotel: Melrose Apartments
Mesto: Petržalka
Priorita band: High
Skóre: 9.12
Web: http://www.melroseapartman.sk/
Telefón: +421 2/207 629 46
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Melrose Apartments v lokalite Petržalka.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Melrose Apartments v lokalite Petržalka.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Petržalka, s prioritou High (9.12), s hodnotením 4.3/5 z 295 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Melrose Apartments.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,2,Melrose Apartments,Petržalka,9.12,+421 2/207 629 46,http://www.melroseapartman.sk/,Melrose Apartments: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Melrose Apartments v lokalite Petržalka.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - BAROK Hotel a Apartmany,"Hotel: BAROK Hotel a Apartmany
Mesto: Bratislava-Petržalka
Priorita band: High
Skóre: 9.1
Web: http://www.barok.sk/
Telefón: +421 950 500 555
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na BAROK Hotel a Apartmany v lokalite Bratislava-Petržalka.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na BAROK Hotel a Apartmany v lokalite Bratislava-Petržalka.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bratislava-Petržalka, s prioritou High (9.1), s hodnotením 4.6/5 z 241 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre BAROK Hotel a Apartmany.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,2,BAROK Hotel a Apartmany,Bratislava-Petržalka,9.1,+421 950 500 555,http://www.barok.sk/,BAROK Hotel a Apartmany: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na BAROK Hotel a Apartmany v lokalite Bratislava-Petržalka.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - SKARITZ Hotel & Residence,"Hotel: SKARITZ Hotel & Residence
Mesto: Bratislava
Priorita band: High
Skóre: 9.06
Web: https://skaritz.com/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing
Telefón: +421 2/592 097 70
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na SKARITZ Hotel & Residence v lokalite Bratislava.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na SKARITZ Hotel & Residence v lokalite Bratislava.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bratislava, s prioritou High (9.06), s hodnotením 4.6/5 z 527 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre SKARITZ Hotel & Residence.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,2,SKARITZ Hotel & Residence,Bratislava,9.06,+421 2/592 097 70,https://skaritz.com/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-listing,SKARITZ Hotel & Residence: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na SKARITZ Hotel & Residence v lokalite Bratislava.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - YACHTER CLUB Modrá Čajka,"Hotel: YACHTER CLUB Modrá Čajka
Mesto: Čunovo
Priorita band: High
Skóre: 9.06
Web: http://www.yachter-cajka.sk/
Telefón: +421 948 815 888
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na YACHTER CLUB Modrá Čajka v lokalite Čunovo.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na YACHTER CLUB Modrá Čajka v lokalite Čunovo.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Čunovo, s prioritou High (9.06), s hodnotením 4.6/5 z 883 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre YACHTER CLUB Modrá Čajka.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,2,YACHTER CLUB Modrá Čajka,Čunovo,9.06,+421 948 815 888,http://www.yachter-cajka.sk/,YACHTER CLUB Modrá Čajka: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na YACHTER CLUB Modrá Čajka v lokalite Čunovo.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - LILAWADI - Wellness & Spa,"Hotel: LILAWADI - Wellness & Spa
Mesto: Karlova Ves
Priorita band: High
Skóre: 9.04
Web: https://www.lilawadi.sk/
Telefón: +421 948 888 885
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na LILAWADI - Wellness & Spa v lokalite Karlova Ves.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na LILAWADI - Wellness & Spa v lokalite Karlova Ves.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Karlova Ves, s prioritou High (9.04), s hodnotením 5.0/5 z 441 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre LILAWADI - Wellness & Spa.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,2,LILAWADI - Wellness & Spa,Karlova Ves,9.04,+421 948 888 885,https://www.lilawadi.sk/,LILAWADI - Wellness & Spa: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na LILAWADI - Wellness & Spa v lokalite Karlova Ves.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Apollo Hotel,"Hotel: Apollo Hotel
Mesto: Ružinov
Priorita band: High
Skóre: 9.04
Web: http://www.apollohotel.sk/
Telefón: +421 903 231 893
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Apollo Hotel v lokalite Ružinov.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Apollo Hotel v lokalite Ružinov.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Ružinov, s prioritou High (9.04), s hodnotením 4.4/5 z 3604 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Apollo Hotel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,2,Apollo Hotel,Ružinov,9.04,+421 903 231 893,http://www.apollohotel.sk/,Apollo Hotel: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Apollo Hotel v lokalite Ružinov.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Mamaison Residence Sulekova Bratislava,"Hotel: Mamaison Residence Sulekova Bratislava
Mesto: Bratislava I
Priorita band: High
Skóre: 9.03
Web: https://www.mamaisonsulekova.com/
Telefón: +421 2/591 002 00
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Mamaison Residence Sulekova Bratislava v lokalite Bratislava I.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Mamaison Residence Sulekova Bratislava v lokalite Bratislava I.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bratislava I, s prioritou High (9.03), s hodnotením 4.3/5 z 604 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Mamaison Residence Sulekova Bratislava.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,2,Mamaison Residence Sulekova Bratislava,Bratislava I,9.03,+421 2/591 002 00,https://www.mamaisonsulekova.com/,Mamaison Residence Sulekova Bratislava: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Mamaison Residence Sulekova Bratislava v lokalite Bratislava I.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Dunajský Pivovar,"Hotel: Dunajský Pivovar
Mesto: Bratislava-Petržalka
Priorita band: High
Skóre: 8.98
Web: http://www.dunajskypivovar.sk/
Telefón: +421 948 418 934
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Dunajský Pivovar v lokalite Bratislava-Petržalka.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Dunajský Pivovar v lokalite Bratislava-Petržalka.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bratislava-Petržalka, s prioritou High (8.98), s hodnotením 3.8/5 z 2429 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Dunajský Pivovar.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,2,Dunajský Pivovar,Bratislava-Petržalka,8.98,+421 948 418 934,http://www.dunajskypivovar.sk/,Dunajský Pivovar: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Dunajský Pivovar v lokalite Bratislava-Petržalka.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Penzion Zlatá Noha,"Hotel: Penzion Zlatá Noha
Mesto: Nové Mesto
Priorita band: High
Skóre: 8.97
Web: http://www.zlatanoha.sk/
Telefón: +421 903 427 138
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Penzion Zlatá Noha v lokalite Nové Mesto.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Penzion Zlatá Noha v lokalite Nové Mesto.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Nové Mesto, s prioritou High (8.97), s hodnotením 3.4/5 z 233 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Penzion Zlatá Noha.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,2,Penzion Zlatá Noha,Nové Mesto,8.97,+421 903 427 138,http://www.zlatanoha.sk/,Penzion Zlatá Noha: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Penzion Zlatá Noha v lokalite Nové Mesto.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Cabin Devín,"Hotel: Cabin Devín
Mesto: Cabin-Devín
Priorita band: High
Skóre: 8.92
Web: http://www.cabindevin.sk/
Telefón: +421 911 718 259
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Cabin Devín v lokalite Cabin-Devín.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Cabin Devín v lokalite Cabin-Devín.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Cabin-Devín, s prioritou High (8.92), s hodnotením 5.0/5 z 22 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Cabin Devín.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,2,Cabin Devín,Cabin-Devín,8.92,+421 911 718 259,http://www.cabindevin.sk/,Cabin Devín: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Cabin Devín v lokalite Cabin-Devín.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
