account_id,hotel_name,country_code,city,website,phone,hotel_type_class,independent_chain_class,direct_booking_weakness,ota_dependency_signal_label,hotel_opening_hours,hotel_opening_hours_status,hotel_opening_hours_source_url,checkin_checkout_info,checkin_checkout_status,checkin_checkout_source_url,checkin_checkout_completeness,public_source_reachable,public_source_fetch_status,contact_status,factual_summary,rooms_range,room_count_value,room_count_status,business_interest_summary,why_commercially_interesting,property_positioning_summary,main_bottleneck_hypothesis,pain_point_hypothesis,best_entry_angle,recommended_hook,recommended_first_contact_route,likely_decision_maker_hypothesis,service_complexity_read,commercial_complexity_read,direct_booking_friction_hypothesis,contact_route_friction_hypothesis,commercial_verdict,give_first_insight,main_observed_issue,proof_snippet,primary_email_goal,confidence_reason,review_bucket,owner_gm_decision_cycle_signal,contact_discovery_likelihood,ota_visibility_signal,website_quality,chain_signal_confidence,contact_gap_reason,contact_gap_count,why_not_top_tier,rank_bucket,rank_bucket_reason,email_angle,cta_type,variant_id,test_batch,reply_outcome,review_flag,review_reason,active_icp_profile,source_file,ranking_score_final,priority_level_final,rank_bucket_final,ranking_refresh_reason,ranking_upside_reasons,ranking_downside_reasons,ranking_missingness_notes,decision_status,manual_review_needed,review_queue_reason_codes,artifact_scope
acc_9f2cb7250cf5,Miramare Gardens,AU,Terrey Hills,https://www.miramaregardens.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+61 2 9450 2000,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Miramare Gardens | Mesto: Terrey Hills | Kategória: Hotel | Priorita: Medium-High (8.14) | Hodnotenie: 4.4/5 z 790 recenzií | Web: https://www.miramaregardens.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb | Telefón: +61 2 9450 2000 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Basic,Low,no_major_gap,0,geo_mismatch,A,top_ranked,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,84.78,Medium-High,B,commercial_verdict:zaujímavý prospect | ownership:public_confirmed | factual_completeness:1 | entry_angle:present | commercial_read:present | service_complexity:present | checkin_missing | room_count_missing | uncertainty_notes:3,commercial_verdict:zaujímavý prospect | ownership:public_confirmed | factual_completeness:1 | entry_angle:present | commercial_read:present | service_complexity:present,checkin_missing | room_count_missing | uncertainty_notes:3,checkin_missing | room_count_missing | uncertainty_notes:3,outreach_now,no,,full_batch_canonical
acc_a3552dd1f448,Wisemans Retreat,AU,Wisemans Ferry,https://www.wisemans.com.au/,+61 2 4566 4422,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Wisemans Retreat | Mesto: Wisemans Ferry | Kategória: Resort hotel | Priorita: Medium-High (7.65) | Hodnotenie: 4.2/5 z 816 recenzií | Web: https://www.wisemans.com.au/ | Telefón: +61 2 4566 4422 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_a4468cb61d99,The Woodstock Hotel,AU,Rooty Hill,https://woodstock-hotel.com.au/,+61 2 9625 9199,Other lodging,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: The Woodstock Hotel | Mesto: Rooty Hill | Kategória: Pub | Priorita: Low (6.09) | Hodnotenie: 4.5/5 z 449 recenzií | Web: https://woodstock-hotel.com.au/ | Telefón: +61 2 9625 9199 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,C,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_a45804deeb65,Macquarie Arms Hotel,AU,Windsor,http://www.macquariearms.com.au/,+61 2 4577 2206,Other lodging,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Macquarie Arms Hotel | Mesto: Windsor | Kategória: Pub | Priorita: Low (6.25) | Hodnotenie: 4.1/5 z 813 recenzií | Web: http://www.macquariearms.com.au/ | Telefón: +61 2 4577 2206 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,C,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_a51c4a1421b7,Colonial Hotel,AU,Werrington,http://www.colonialhotel.com.au/,+61 2 9623 1384,Other lodging,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Colonial Hotel | Mesto: Werrington | Kategória: Bistro | Priorita: Medium (6.74) | Hodnotenie: 4.3/5 z 1118 recenzií | Web: http://www.colonialhotel.com.au/ | Telefón: +61 2 9623 1384 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_a927a1c8a090,Nightcap at Jamison Hotel,AU,Penrith,,+61 2 4721 5764,Preferred hotel,Independent candidate,Website missing,Unknown / likely higher OTA reliance,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,missing_website,Čiastočne overené z raw vstupu: len telefón,Hotel: Nightcap at Jamison Hotel | Mesto: Penrith | Kategória: Hotel | Priorita: Low (5.8) | Hodnotenie: 3.7/5 z 42 recenzií | Web: Verejne nepotvrdené | Telefón: +61 2 4721 5764 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_missing | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,Medium,7.0,Missing,Low,website_missing,1,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_aad62abe4eca,Dural Hotel/Motel,AU,Dural,,+61 2 9651 1811,Other lodging,Independent candidate,Website missing,Unknown / likely higher OTA reliance,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,missing_website,Čiastočne overené z raw vstupu: len telefón,Hotel: Dural Hotel/Motel | Mesto: Dural | Kategória: Motel | Priorita: Low (4.08) | Hodnotenie: 3.6/5 z 16 recenzií | Web: Verejne nepotvrdené | Telefón: +61 2 9651 1811 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_missing | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,Medium,7.0,Missing,Low,website_missing,1,geo_mismatch | website_missing | website_missing,D,geo_mismatch | website_missing | website_missing,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_b00f68991e06,The Tropicana Hotel,AU,Wilberforce,https://thetrop.com.au/,+61 2 4575 1603,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: The Tropicana Hotel | Mesto: Wilberforce | Kategória: Hotel | Priorita: Medium-High (7.8) | Hodnotenie: 4.3/5 z 401 recenzií | Web: https://thetrop.com.au/ | Telefón: +61 2 4575 1603 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_b409c8129078,The Australian Hotel & Brewery,AU,Rouse Hill,https://www.australianhotelbrewery.com.au/,+61 2 9679 4555,Other lodging,Chain candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: The Australian Hotel & Brewery | Mesto: Rouse Hill | Kategória: Pub | Priorita: Low (4.9) | Hodnotenie: 4.2/5 z 1239 recenzií | Web: https://www.australianhotelbrewery.com.au/ | Telefón: +61 2 9679 4555 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely layered decision_cycle,High,3.0,Strong,High,no_major_gap,0,chain_signal | geo_mismatch,D,chain_signal | geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,possible_chain | out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_beae7e844138,T&V Suites,AU,Mellong,,,Other lodging,Independent candidate,Website missing,Unknown / likely higher OTA reliance,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,missing_website,Verejne nepotvrdené: chýba web aj telefón,Hotel: T&V Suites | Mesto: Mellong | Priorita: Low (3.7) | Hodnotenie: 3.7/5 z 7 recenzií | Web: Verejne nepotvrdené | Telefón: Verejne nepotvrdené | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,"Nemal som viac než verejne dostupné údaje, preto držím len opatrný a krátky postreh.",reply_with_permission,website_missing | phone_missing | reviews_present,manual_review,Likely shorter owner_gm_cycle,Low,7.0,Missing,Low,website_and_phone_missing,2,geo_mismatch | website_and_phone_missing | website_missing,D,geo_mismatch | website_and_phone_missing | website_missing,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography | missing_contact_data | low_fit_confidence,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_bfbf05dbd84f,Punthill Apartment Hotels | Norwest,AU,Norwest,https://punthill.com.au/hotels/punthill-norwest/,+61 2 9030 9300,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Punthill Apartment Hotels | Norwest | Mesto: Norwest | Kategória: Hotel | Priorita: Medium (7.42) | Hodnotenie: 4.1/5 z 137 recenzií | Web: https://punthill.com.au/hotels/punthill-norwest/ | Telefón: +61 2 9030 9300 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Weak,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_c315659e0e56,Mackerel Beach Wellness Lodge,AU,Great Mackerel Beach,,+61 409 991 308,Other lodging,Independent candidate,Website missing,Unknown / likely higher OTA reliance,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,missing_website,Čiastočne overené z raw vstupu: len telefón,Hotel: Mackerel Beach Wellness Lodge | Mesto: Great Mackerel Beach | Kategória: Homestay | Priorita: Low (4.1) | Hodnotenie: 5.0/5 z 1 recenzií | Web: Verejne nepotvrdené | Telefón: +61 409 991 308 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_missing | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,Medium,7.0,Missing,Low,website_missing,1,geo_mismatch | website_missing | website_missing,D,geo_mismatch | website_missing | website_missing,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_c5612afb14a2,The Lodge Blacktown,AU,Rooty Hill,https://www.thelodgeblacktown.com.au/,+61 2 9183 4602,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: The Lodge Blacktown | Mesto: Rooty Hill | Kategória: Hotel | Priorita: Medium (7.4) | Hodnotenie: 4.2/5 z 37 recenzií | Web: https://www.thelodgeblacktown.com.au/ | Telefón: +61 2 9183 4602 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_cef51d675be9,Pioneer Way Motel,AU,Faulconbridge,https://www.pioneerwaymotel.com.au/,+61 2 4751 2194,Other lodging,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Pioneer Way Motel | Mesto: Faulconbridge | Kategória: Motel | Priorita: Low (6.01) | Hodnotenie: 3.9/5 z 116 recenzií | Web: https://www.pioneerwaymotel.com.au/ | Telefón: +61 2 4751 2194 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,C,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_cf3638bb6905,The Greengate Hotel,AU,Killara,https://www.greengatehotel.com.au/,+61 2 9496 7222,Other lodging,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: The Greengate Hotel | Mesto: Killara | Kategória: Pub | Priorita: Medium (6.73) | Hodnotenie: 4.1/5 z 1916 recenzií | Web: https://www.greengatehotel.com.au/ | Telefón: +61 2 9496 7222 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_cf3b7806b0c4,The Select Inn Penrith | Hotel in Penrith,AU,Penrith,http://www.theselectinnpenrith.com.au/,+61 2 4720 4600,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: The Select Inn Penrith | Hotel in Penrith | Mesto: Penrith | Kategória: Hotel | Priorita: Medium (7.49) | Hodnotenie: 4.0/5 z 523 recenzií | Web: http://www.theselectinnpenrith.com.au/ | Telefón: +61 2 4720 4600 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,B,geo_mismatch,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_d793d3777664,L'Auberge Angara - Bed and Breakfast,AU,Glenwood,,+61 2 8824 5901,Preferred hotel,Independent candidate,Website missing,Unknown / likely higher OTA reliance,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,missing_website,Čiastočne overené z raw vstupu: len telefón,Hotel: L'Auberge Angara - Bed and Breakfast | Mesto: Glenwood | Kategória: Hotel | Priorita: Low (6.13) | Hodnotenie: 3.9/5 z 43 recenzií | Web: Verejne nepotvrdené | Telefón: +61 2 8824 5901 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_missing | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,Medium,7.0,Missing,Low,website_missing,1,geo_mismatch | website_missing | website_missing,C,geo_mismatch | website_missing | website_missing,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_d7ac2de6e992,Parkway Hotel,AU,Frenchs Forest,https://www.foresthotel.com.au/,,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Čiastočne overené z raw vstupu: len web,Hotel: Parkway Hotel | Mesto: Frenchs Forest | Kategória: Hotel | Priorita: Medium (7.42) | Hodnotenie: 3.3/5 z 353 recenzií | Web: https://www.foresthotel.com.au/ | Telefón: Verejne nepotvrdené | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_missing | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,Medium,3.0,Strong,Low,phone_missing,1,geo_mismatch | phone_missing,B,geo_mismatch | phone_missing,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,,,,,,,,,,,full_batch_canonical
acc_d7e3595aefb6,Billabong Retreat,AU,Maraylya,http://www.billabongretreat.com.au/,+61 2 4573 6080,Preferred hotel,Independent candidate,Needs direct booking clarity,Low visible,Verejne nepotvrdené,Verejne nepotvrdené,,Verejne nepotvrdené,Verejne nepotvrdené,,none,no,dns_resolution_failed,Overené z raw vstupu: web aj telefón,Hotel: Billabong Retreat | Mesto: Maraylya | Kategória: Resort hotel | Priorita: Medium-High (8.1) | Hodnotenie: 4.7/5 z 286 recenzií | Web: http://www.billabongretreat.com.au/ | Telefón: +61 2 4573 6080 | Otváracie hodiny: Verejne nepotvrdené (Verejne nepotvrdené) | Check-in / check-out: Verejne nepotvrdené (Verejne nepotvrdené),,,,,,,,,,,,,,,,,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission,website_present | phone_present | category_present | reviews_present,manual_review,Likely shorter owner_gm_cycle,High,3.0,Strong,Low,no_major_gap,0,geo_mismatch,A,top_ranked,opening_hours_clarity,low_friction_permission,A1,Sydney 100,,yes,out_of_profile_geography,slovakia_independent_3_4_star,Sydney 100.csv,85.41,High,A,commercial_verdict:zaujímavý prospect | ownership:public_confirmed | factual_completeness:1 | review_signal:strong | entry_angle:present | commercial_read:present | service_complexity:present | opening_hours_missing | room_count_missing | uncertainty_notes:3,commercial_verdict:zaujímavý prospect | ownership:public_confirmed | factual_completeness:1 | review_signal:strong | entry_angle:present | commercial_read:present | service_complexity:present,opening_hours_missing | room_count_missing | uncertainty_notes:3,opening_hours_missing | room_count_missing | uncertainty_notes:3,outreach_now,no,,full_batch_canonical
